id_user;email;password;no_hp;status_verifikasi;nama;nik;jenis_kelamin;tanggal_lahir;id_lokasi;id_pendidikan;id_pekerjaan;id_pendapatan;jumlah_tanggungan;created_at;updated_at
1222;rahmi.nasyiah966@gmail.com;123456;84271286881;1;Rahmi Nasyiah;0092059536312631;Perempuan;1977-08-18;14;8;5;2;2;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1223;uchita.nainggolan193@gmail.com;123456;87297270038;1;Uchita Nainggolan;1629912667767040;Perempuan;2004-10-04;11;1;8;3;3;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1224;puti.zelda.astuti,.s.kom464@gmail.com;123456;87057201669;1;Puti Zelda Astuti, S.Kom;6482229884460650;Perempuan;2006-11-06;14;6;4;1;5;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1225;drs..balamantri.kuswandari817@gmail.com;123456;88097209133;1;Drs. Balamantri Kuswandari;5467353790391030;Perempuan;1992-01-24;7;7;9;1;3;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1226;emas.manullang759@gmail.com;123456;88682460328;1;Emas Manullang;7969375865576370;Laki-laki;1997-06-17;2;3;2;2;4;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1227;hesti.yolanda618@gmail.com;123456;81578291343;1;Hesti Yolanda;8728981141902160;Perempuan;2006-07-30;3;4;6;3;3;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1228;ir..warji.pangestu,.s.ip717@gmail.com;123456;84291870205;1;Ir. Warji Pangestu, S.IP;8235072396919730;Laki-laki;1988-10-31;11;1;10;2;2;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1229;sutan.cecep.yulianti507@gmail.com;123456;86963612542;1;Sutan Cecep Yulianti;7097050318060030;Perempuan;1990-01-23;13;1;3;2;3;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1230;puti.cinthia.sinaga978@gmail.com;123456;85727128121;1;Puti Cinthia Sinaga;0427884977358205;Perempuan;1999-12-26;6;9;8;3;1;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1231;bella.suryono633@gmail.com;123456;81294951656;1;Bella Suryono;8201298375785170;Perempuan;1983-12-14;8;4;9;1;0;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1232;tania.latupono813@gmail.com;123456;82022183088;1;Tania Latupono;0323651227670516;Laki-laki;1987-11-03;4;9;6;1;1;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1233;kartika.wasita504@gmail.com;123456;84979572037;1;Kartika Wasita;1882740464664720;Perempuan;1979-06-16;13;2;7;3;0;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1234;yessi.anggraini987@gmail.com;123456;85325478204;1;Yessi Anggraini;6909462485882950;Laki-laki;1995-02-23;3;2;7;1;2;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1235;luthfi.pranowo998@gmail.com;123456;86142418904;1;Luthfi Pranowo;3160728961041880;Perempuan;1990-10-07;8;9;10;1;1;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1236;eko.anggriawan713@gmail.com;123456;89395577858;1;Eko Anggriawan;9233797778421930;Perempuan;1993-06-30;11;6;2;2;5;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1237;dr..hana.permadi,.s.ip430@gmail.com;123456;84907076765;1;Dr. Hana Permadi, S.IP;2902263075345870;Perempuan;1981-05-27;7;6;5;3;2;2026-05-20 08:22:18.440478;2026-05-20 08:22:18.440478
1238;uchita.waluyo,.s.farm51@gmail.com;123456;80802482452;1;Uchita Waluyo, S.Farm;7541428512434010;Laki-laki;1994-11-09;8;10;6;3;0;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1239;cindy.nasyiah520@gmail.com;123456;81618363515;1;Cindy Nasyiah;6319488726648900;Laki-laki;1993-03-09;15;4;2;3;0;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1240;darmanto.wulandari,.s.pt796@gmail.com;123456;88714413342;1;Darmanto Wulandari, S.Pt;2343959160625790;Laki-laki;1990-03-12;13;4;8;3;1;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1241;karna.dongoran,.s.sos965@gmail.com;123456;87679577479;1;Karna Dongoran, S.Sos;0892599006388248;Perempuan;1997-05-05;13;10;3;3;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1242;gawati.damanik574@gmail.com;123456;87840974664;1;Gawati Damanik;8842532110511540;Perempuan;2004-03-16;13;8;7;2;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1243;vega.hartati772@gmail.com;123456;80656818156;1;Vega Hartati;2484907483168480;Perempuan;2007-10-04;12;10;7;2;0;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1244;edward.uyainah,.m.ak877@gmail.com;123456;82499923489;1;Edward Uyainah, M.Ak;0997639226768381;Perempuan;1981-08-15;7;4;8;2;2;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1245;cinta.wibisono366@gmail.com;123456;83364996286;1;Cinta Wibisono;9093989761945770;Perempuan;2006-11-24;10;6;9;3;3;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1246;raina.tamba970@gmail.com;123456;87529189804;1;Raina Tamba;4606748219689130;Laki-laki;2002-03-24;8;10;7;1;3;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1247;hafshah.sitompul230@gmail.com;123456;84845144295;1;Hafshah Sitompul;3943868310304410;Perempuan;1994-12-22;3;4;1;2;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1248;paiman.sinaga,.s.kom22@gmail.com;123456;85177851942;1;Paiman Sinaga, S.Kom;8481760066696160;Laki-laki;1991-01-10;5;7;5;1;1;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1249;r.a..calista.maheswara,.s.kom110@gmail.com;123456;85599295001;1;R.A. Calista Maheswara, S.Kom;8859996344515980;Laki-laki;2000-09-23;4;8;6;3;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1250;ir..yunita.rahayu,.s.psi908@gmail.com;123456;81534435702;1;Ir. Yunita Rahayu, S.Psi;8784179584393150;Perempuan;2007-11-14;3;5;5;3;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1251;ayu.wijaya708@gmail.com;123456;84354752565;1;Ayu Wijaya;2588945445902480;Laki-laki;1988-03-10;3;10;7;3;3;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1252;r..danu.rahmawati,.s.ip188@gmail.com;123456;88274051227;1;R. Danu Rahmawati, S.IP;0851727209449238;Perempuan;1977-09-20;6;1;2;3;1;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1253;aswani.fujiati215@gmail.com;123456;89601333890;1;Aswani Fujiati;2006064509398910;Perempuan;1984-06-28;12;8;4;2;1;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1254;sidiq.hutagalung,.m.farm854@gmail.com;123456;85860806954;1;Sidiq Hutagalung, M.Farm;0758917800053859;Laki-laki;1988-06-08;1;3;6;1;2;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1255;dr..puji.situmorang350@gmail.com;123456;85024058903;1;dr. Puji Situmorang;0879753989609461;Laki-laki;1987-04-01;15;5;8;2;4;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1256;cemani.laksmiwati428@gmail.com;123456;80398314021;1;Cemani Laksmiwati;4205275777321540;Perempuan;1984-11-25;13;2;5;3;4;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1257;tri.winarsih392@gmail.com;123456;80900473901;1;Tri Winarsih;4583022992192150;Laki-laki;2007-12-11;1;9;9;1;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1258;raden.maheswara,.s.e.i869@gmail.com;123456;80314547158;1;Raden Maheswara, S.E.I;9422455289435400;Perempuan;1981-09-08;2;5;4;2;2;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1259;uli.hastuti158@gmail.com;123456;86277376314;1;Uli Hastuti;0074084717804425;Perempuan;1980-12-23;6;6;8;2;0;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1260;lili.yuliarti944@gmail.com;123456;84744661852;1;Lili Yuliarti;5129513413424890;Perempuan;2004-03-16;12;1;9;3;4;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1261;devi.damanik175@gmail.com;123456;86058866758;1;Devi Damanik;9506177020050380;Laki-laki;1977-12-20;2;7;3;3;0;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1262;ina.yolanda,.s.sos736@gmail.com;123456;82099686338;1;Ina Yolanda, S.Sos;7449483897391390;Perempuan;1987-05-04;8;4;3;1;4;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1263;hj..tami.hidayanto183@gmail.com;123456;83205906048;1;Hj. Tami Hidayanto;4296598528879640;Laki-laki;1982-11-14;5;9;5;1;5;2026-05-20 08:22:18.452616;2026-05-20 08:22:18.452616
1264;alika.haryanto,.m.kom.978@gmail.com;123456;80042887056;1;Alika Haryanto, M.Kom.;9402864602896980;Laki-laki;2001-09-22;1;5;8;1;1;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1265;vera.maryadi,.s.kom671@gmail.com;123456;85084390909;1;Vera Maryadi, S.Kom;7816934225751330;Perempuan;1987-07-03;9;6;1;2;1;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1266;yani.purwanti323@gmail.com;123456;82069333011;1;Yani Purwanti;4045693719668600;Perempuan;1986-08-22;12;2;5;1;1;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1267;dr..yunita.handayani,.s.e.i992@gmail.com;123456;87846029046;1;dr. Yunita Handayani, S.E.I;8274717585458250;Laki-laki;2008-04-01;6;3;4;3;0;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1268;dr..hilda.pradipta53@gmail.com;123456;83184188228;1;dr. Hilda Pradipta;6139024584246170;Perempuan;2000-02-08;6;10;5;2;3;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1269;harimurti.anggraini377@gmail.com;123456;80531277914;1;Harimurti Anggraini;5442971018225630;Laki-laki;1983-11-25;7;1;3;2;0;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1270;mumpuni.lailasari508@gmail.com;123456;80072899430;1;Mumpuni Lailasari;4101376925394590;Laki-laki;1992-12-14;3;4;4;1;4;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1271;martani.laksmiwati31@gmail.com;123456;80751406359;1;Martani Laksmiwati;1056784149656850;Perempuan;1981-12-30;1;1;7;2;4;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1272;harimurti.mardhiyah897@gmail.com;123456;89407116350;1;Harimurti Mardhiyah;5041616794200250;Laki-laki;1991-03-07;9;6;5;2;4;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1273;tgk..jarwi.wastuti565@gmail.com;123456;85972922933;1;Tgk. Jarwi Wastuti;6963126507740960;Perempuan;1999-10-01;11;5;4;3;0;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1274;darmana.astuti743@gmail.com;123456;85825963921;1;Darmana Astuti;4854283949064720;Perempuan;1980-05-31;2;8;6;2;1;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1275;mujur.kuswandari493@gmail.com;123456;85272845470;1;Mujur Kuswandari;6641589429201430;Perempuan;1999-01-30;3;2;10;3;5;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1276;yuliana.pangestu524@gmail.com;123456;86831963254;1;Yuliana Pangestu;4650417424037150;Perempuan;1986-09-03;15;4;9;2;5;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1277;rika.budiman243@gmail.com;123456;86886631626;1;Rika Budiman;7144024460926040;Laki-laki;1988-10-25;3;7;3;2;1;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1278;nugraha.narpati5@gmail.com;123456;86071488607;1;Nugraha Narpati;0609001385333700;Perempuan;1980-11-30;15;9;5;2;1;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1279;r.m..aditya.dongoran745@gmail.com;123456;82768061736;1;R.M. Aditya Dongoran;5949149143895170;Perempuan;2001-04-23;9;7;2;1;3;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1280;puti.ajeng.mardhiyah,.s.ip219@gmail.com;123456;86263941999;1;Puti Ajeng Mardhiyah, S.IP;2353639690314480;Laki-laki;1986-12-19;7;1;3;3;2;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1281;agnes.dongoran197@gmail.com;123456;87995436595;1;Agnes Dongoran;7076817579708400;Perempuan;1988-09-18;1;4;3;3;3;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1282;karna.iswahyudi722@gmail.com;123456;82622717344;1;Karna Iswahyudi;9462728442632620;Perempuan;1996-12-30;12;9;4;3;2;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1283;cakrajiya.hariyah577@gmail.com;123456;87467805429;1;Cakrajiya Hariyah;6150611133690970;Laki-laki;1986-10-12;10;2;1;2;5;2026-05-20 08:22:18.454626;2026-05-20 08:22:18.454626
1284;ajiono.usamah481@gmail.com;123456;85538522983;1;Ajiono Usamah;1172927407460760;Perempuan;2005-11-21;5;4;6;2;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1285;mustofa.wahyudin878@gmail.com;123456;83049715010;1;Mustofa Wahyudin;3606027952490080;Perempuan;1987-12-21;10;6;1;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1286;syahrini.nashiruddin,.s.ip395@gmail.com;123456;86149788244;1;Syahrini Nashiruddin, S.IP;0760705976494619;Laki-laki;1992-10-17;4;10;10;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1287;eka.firmansyah399@gmail.com;123456;85153288525;1;Eka Firmansyah;3981187049165190;Laki-laki;1980-07-14;13;9;8;1;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1288;mursita.yulianti,.s.i.kom753@gmail.com;123456;82906570668;1;Mursita Yulianti, S.I.Kom;3308783618871540;Perempuan;2001-03-20;10;6;9;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1289;ir..gilda.hardiansyah787@gmail.com;123456;80113568716;1;Ir. Gilda Hardiansyah;0988351569679467;Laki-laki;1994-06-29;13;3;3;2;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1290;uli.namaga325@gmail.com;123456;81081275164;1;Uli Namaga;4108262717329600;Perempuan;2004-07-30;7;3;5;3;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1291;fathonah.prasetyo7@gmail.com;123456;89971490382;1;Fathonah Prasetyo;6504315361016410;Perempuan;1989-11-03;6;10;2;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1292;cinta.latupono425@gmail.com;123456;84968767970;1;Cinta Latupono;2200933464467930;Perempuan;2004-02-09;4;3;10;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1293;gaiman.usamah998@gmail.com;123456;83734307720;1;Gaiman Usamah;7847176888938830;Perempuan;2002-07-18;1;6;4;2;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1294;michelle.waskita974@gmail.com;123456;84568129833;1;Michelle Waskita;0184162843014866;Laki-laki;1981-08-09;8;10;7;3;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1295;utama.yuliarti609@gmail.com;123456;85245665240;1;Utama Yuliarti;1692575348591750;Laki-laki;2002-05-14;9;7;9;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1296;balamantri.usada458@gmail.com;123456;89916070703;1;Balamantri Usada;4390817938708370;Laki-laki;2006-05-26;2;5;1;3;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1297;martana.ramadan971@gmail.com;123456;82836878644;1;Martana Ramadan;3561821942902880;Laki-laki;2006-06-12;2;9;2;3;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1298;kamaria.permadi827@gmail.com;123456;85024043503;1;Kamaria Permadi;8007694508609170;Perempuan;2005-05-05;1;1;10;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1299;maman.marbun656@gmail.com;123456;84909284683;1;Maman Marbun;1768294809359530;Laki-laki;2000-11-17;5;10;8;2;5;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1300;r..ellis.mardhiyah719@gmail.com;123456;84202137544;1;R. Ellis Mardhiyah;5611339461293530;Perempuan;1986-09-19;2;10;10;1;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1301;luis.andriani140@gmail.com;123456;88822611947;1;Luis Andriani;0336416772627050;Laki-laki;1979-10-10;2;6;6;2;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1302;drs..amalia.sitorus798@gmail.com;123456;80981673391;1;Drs. Amalia Sitorus;9407624881922220;Perempuan;1984-07-21;10;6;8;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1303;muhammad.natsir966@gmail.com;123456;84548307833;1;Muhammad Natsir;5935624613334120;Perempuan;1977-11-21;8;1;7;1;5;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1304;raditya.budiman,.m.m.890@gmail.com;123456;85420031647;1;Raditya Budiman, M.M.;9699300119792310;Perempuan;1983-04-21;5;8;8;2;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1305;ibrani.pratama,.m.m.217@gmail.com;123456;87099545868;1;Ibrani Pratama, M.M.;2195977679838480;Perempuan;1984-02-21;13;8;7;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1306;gatot.zulkarnain117@gmail.com;123456;81339158224;1;Gatot Zulkarnain;2295632006907570;Perempuan;1980-12-12;10;5;6;1;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1307;marsito.fujiati674@gmail.com;123456;88176015933;1;Marsito Fujiati;1577104103397930;Perempuan;2000-10-26;10;7;10;2;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1308;puti.ulva.astuti220@gmail.com;123456;83555709557;1;Puti Ulva Astuti;9750842792429550;Laki-laki;1978-06-11;9;9;5;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1309;irnanto.suartini,.s.gz822@gmail.com;123456;88111477982;1;Irnanto Suartini, S.Gz;5970565828605490;Laki-laki;1989-12-17;13;7;9;3;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1310;tari.sihotang121@gmail.com;123456;85590572109;1;Tari Sihotang;8113643212141700;Laki-laki;1976-11-04;4;3;8;2;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1311;dr..kasiyah.wulandari,.m.pd894@gmail.com;123456;80380281381;1;Dr. Kasiyah Wulandari, M.Pd;3550300984613280;Laki-laki;1987-10-05;4;9;1;1;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1312;violet.rahmawati978@gmail.com;123456;80058805087;1;Violet Rahmawati;3382494816207910;Perempuan;1992-07-29;15;4;6;1;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1313;dina.anggraini372@gmail.com;123456;80974303829;1;Dina Anggraini;4086891215408600;Laki-laki;1998-06-16;5;1;8;2;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1314;cut.uli.budiman,.s.e.347@gmail.com;123456;85642523659;1;Cut Uli Budiman, S.E.;4265800723640740;Laki-laki;1984-02-29;2;5;7;2;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1315;sarah.wacana231@gmail.com;123456;85793856728;1;Sarah Wacana;2101651109159080;Laki-laki;1978-05-03;2;8;6;1;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1316;ir..asman.anggraini,.s.farm123@gmail.com;123456;89793943048;1;Ir. Asman Anggraini, S.Farm;6669621644885750;Perempuan;1986-01-19;1;3;1;2;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1317;ella.megantara83@gmail.com;123456;88836247021;1;Ella Megantara;9846542283305020;Perempuan;1987-08-19;1;7;10;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1318;tedi.napitupulu201@gmail.com;123456;89491412409;1;Tedi Napitupulu;6592052420844100;Perempuan;1999-08-23;3;3;6;1;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1319;lukita.kurniawan930@gmail.com;123456;89602049593;1;Lukita Kurniawan;9420394072111280;Perempuan;1991-07-23;7;10;2;1;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1320;umar.rahmawati821@gmail.com;123456;85694187922;1;Umar Rahmawati;4942531859066990;Laki-laki;1995-10-17;14;10;10;3;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1321;gina.wastuti480@gmail.com;123456;88851405671;1;Gina Wastuti;2616129677355980;Perempuan;1997-10-08;14;9;1;2;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1322;drs..rachel.widodo829@gmail.com;123456;86908194875;1;Drs. Rachel Widodo;8292144756856740;Laki-laki;1996-05-16;15;2;10;2;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1323;zelaya.namaga497@gmail.com;123456;82939285913;1;Zelaya Namaga;5745316673465410;Perempuan;1979-07-20;12;7;4;1;5;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1324;rahmi.hardiansyah224@gmail.com;123456;81227186593;1;Rahmi Hardiansyah;4381902183629750;Perempuan;1982-06-07;9;2;7;1;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1325;koko.saputra,.s.ked598@gmail.com;123456;81712842264;1;Koko Saputra, S.Ked;5095221841454070;Laki-laki;1989-09-22;7;3;1;2;1;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1326;mutia.pranowo473@gmail.com;123456;85877329974;1;Mutia Pranowo;3990035542605680;Perempuan;1996-09-12;9;4;1;1;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1327;karen.mangunsong486@gmail.com;123456;85913459872;1;Karen Mangunsong;0609124757442398;Perempuan;1997-11-08;8;4;7;1;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1328;elisa.mansur578@gmail.com;123456;81004117593;1;Elisa Mansur;0276725644214595;Perempuan;1987-10-01;2;4;4;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1329;kadir.wasita910@gmail.com;123456;86687103253;1;Kadir Wasita;5290300250774050;Laki-laki;1980-04-22;1;8;3;2;5;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1330;lili.hasanah544@gmail.com;123456;85062040564;1;Lili Hasanah;6659599789776520;Perempuan;1984-01-11;4;10;6;1;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1331;daliono.maryadi249@gmail.com;123456;89701350637;1;Daliono Maryadi;6772064062492980;Laki-laki;2000-08-10;1;5;5;2;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1332;dr..vivi.suryatmi39@gmail.com;123456;89242454246;1;Dr. Vivi Suryatmi;5742874479186670;Laki-laki;2000-11-26;10;10;1;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1333;sabar.yolanda299@gmail.com;123456;80456949227;1;Sabar Yolanda;8408224445562320;Perempuan;1986-01-31;11;9;4;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1334;shakila.winarsih,.s.h.555@gmail.com;123456;88916901203;1;Shakila Winarsih, S.H.;8401456755031030;Perempuan;1982-07-24;4;3;10;2;0;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1335;jasmin.hidayanto,.s.sos855@gmail.com;123456;87970226485;1;Jasmin Hidayanto, S.Sos;0738048659047562;Laki-laki;1982-01-22;2;4;3;3;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1336;drs..jessica.uyainah171@gmail.com;123456;86751909333;1;Drs. Jessica Uyainah;3365966677383330;Laki-laki;1979-01-04;13;5;2;1;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1337;ir..cahyadi.nasyidah7@gmail.com;123456;87798496039;1;Ir. Cahyadi Nasyidah;4481236700278890;Perempuan;1998-06-11;6;8;6;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1338;sutan.taufan.melani805@gmail.com;123456;80529432516;1;Sutan Taufan Melani;6544757981435220;Perempuan;1990-08-21;7;4;5;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1339;ir..ihsan.puspasari342@gmail.com;123456;81839886817;1;Ir. Ihsan Puspasari;6866290172838660;Perempuan;2004-08-12;8;3;6;2;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1340;safina.zulkarnain135@gmail.com;123456;89069389406;1;Safina Zulkarnain;1722443435621930;Perempuan;2001-01-30;8;4;8;1;4;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1341;h..budi.mansur,.s.ip483@gmail.com;123456;83751183201;1;H. Budi Mansur, S.IP;7822571845923470;Perempuan;1990-06-24;14;9;10;3;3;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
1342;jasmin.prastuti,.s.e.532@gmail.com;123456;87529925257;1;Jasmin Prastuti, S.E.;8202241013315060;Laki-laki;1997-06-02;14;3;9;2;2;2026-05-20 08:22:18.456376;2026-05-20 08:22:18.456376
